id,CustomerID,Tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
5007,3528-HFRIQ,71,0,0,1,Bank transfer (automatic),52.3,3765.05,No
5008,0708-SJDIS,34,1,0,0,Mailed check,65,2157.5,No
5009,4140-WJAWW,5,1,0,0,Credit card (automatic),19.85,108.05,Yes
5010,2073-QBVBI,41,0,1,0,Mailed check,35.45,1391.65,No
5011,6928-ONTRW,72,1,2,0,Credit card (automatic),19.7,1379.8,No
5012,3320-VEOYC,14,1,0,1,Electronic check,95.6,1273.3,No
5013,5231-FIQPA,41,1,2,1,Mailed check,19.85,810.45,No
5014,6617-WLBQC,23,1,1,0,Credit card (automatic),81.85,1810.85,No
5015,2599-CIPQE,71,1,2,0,Credit card (automatic),109.3,7782.85,No
5016,6653-CBBOM,1,1,0,1,Electronic check,70.3,70.3,Yes
5017,8774-GSBUN,72,1,2,0,Mailed check,25.4,1797.1,No
5018,7326-RIGQZ,6,1,0,1,Electronic check,69.8,377.85,No
5019,1401-FTHFQ,23,1,1,1,Credit card (automatic),20,445.3,No
5020,3247-ZVOUO,10,1,0,0,Electronic check,85.55,851.75,Yes
5021,0254-FNMCI,72,1,2,1,Electronic check,109.9,7624.2,No
5022,1848-LBZHY,7,1,0,1,Bank transfer (automatic),50.3,355.1,No
5023,6101-IMRMM,6,1,0,0,Mailed check,94.5,575.45,Yes
5024,8118-TJAFG,9,1,0,1,Electronic check,101.5,906.85,No
5025,5429-LWCMV,12,1,0,1,Electronic check,89.15,1057.55,No
5026,7298-IZWLY,1,1,0,1,Mailed check,19.4,19.4,No
5027,9758-MFWGD,48,0,1,0,Bank transfer (automatic),29.9,1388.75,No
5028,3955-JBZZM,20,1,0,0,Electronic check,78.8,1641.3,No
5029,1268-ASBGA,16,1,0,1,Credit card (automatic),85.35,1375.15,Yes
5030,8943-URTMR,2,1,0,1,Mailed check,79.65,152.7,Yes
5031,4815-TUMEQ,10,1,1,1,Mailed check,19.3,185.2,No
5032,4713-LZDRV,2,1,0,1,Electronic check,79.6,195.05,Yes
5033,9909-IDLEK,20,1,0,0,Mailed check,96.8,1826.7,No
5034,4092-OFQZS,20,1,1,0,Mailed check,20.65,417.5,No
5035,1561-BWHIN,19,1,1,0,Mailed check,19.8,344.5,No
5036,4325-NFSKC,19,1,0,1,Electronic check,90.6,1660,Yes
5037,9927-DSWDF,22,1,0,1,Electronic check,104.6,2180.55,No
5038,9500-LTVBP,35,1,0,0,Credit card (automatic),80.05,2835.9,No
5039,7252-NTGSS,1,1,0,0,Mailed check,45.15,45.15,No
5040,8149-AIQCG,39,1,0,1,Credit card (automatic),73.15,2730.85,No
5041,1360-JYXKQ,54,1,1,1,Electronic check,99.1,5437.1,No
5042,2955-PSXOE,1,1,0,1,Bank transfer (automatic),20.2,20.2,Yes
5043,7762-URZQH,66,1,2,1,Credit card (automatic),106.05,6981.35,Yes
5044,0899-WZRSD,56,1,0,1,Mailed check,105.35,5794.45,No
5045,3255-GRXMG,18,1,0,1,Credit card (automatic),45.65,747.2,No
5046,4828-FAZPK,16,1,0,1,Credit card (automatic),79.95,1267.95,No
5047,6094-ZIVKX,68,1,1,1,Credit card (automatic),54.45,3674.95,No
5048,6925-BAYGL,53,1,2,0,Credit card (automatic),25.1,1275.6,No
5049,3262-EIDHV,72,1,2,0,Credit card (automatic),84.7,5893.9,No
5050,7354-OIJLX,9,1,0,1,Electronic check,75.85,724.65,No
5051,1376-HHBDV,30,1,0,1,Mailed check,48.8,1536.75,No
5052,6907-NZZIJ,36,1,0,1,Electronic check,99.15,3615.6,Yes
5053,6133-OZILE,18,0,0,1,Electronic check,35.2,607.3,No
5054,4135-FRWKJ,55,1,1,0,Electronic check,76.25,4154.55,No
5055,2911-UREFD,39,0,0,0,Electronic check,55.9,2184.35,Yes
5056,3744-ZRRDZ,21,1,0,1,Electronic check,82.35,1852.85,Yes
5057,5673-TIYIB,2,0,0,1,Credit card (automatic),40.4,77.15,Yes
5058,6551-ZCOTS,33,1,1,1,Bank transfer (automatic),24.9,847.8,No
5059,7191-ADRGF,44,0,2,0,Bank transfer (automatic),54.3,2390.45,No
5060,5018-LXQQG,30,1,0,0,Bank transfer (automatic),66.3,1923.5,No
5061,6892-BOGQE,71,1,2,1,Bank transfer (automatic),20.9,1493.2,No
5062,1602-IJQQE,4,1,0,0,Electronic check,75.35,338.1,Yes
5063,4628-WQCQQ,35,1,1,1,Electronic check,85.15,3030.6,Yes
5064,1746-TGTWV,1,1,0,0,Credit card (automatic),75.35,75.35,No
5065,5995-SNNEW,23,1,0,1,Electronic check,104.45,2184.85,No
5066,8050-WYBND,22,0,1,1,Credit card (automatic),49.45,1031.4,No
5067,2821-WARNZ,49,1,1,0,Credit card (automatic),19.45,921.3,No
5068,4879-GZLFH,42,1,0,1,Electronic check,92.15,3875.4,No
5069,1644-IRKSF,33,1,1,1,Electronic check,93.8,3124.5,Yes
5070,8314-HTWVE,7,1,2,0,Mailed check,19.85,144.15,No
5071,9402-ROUMJ,67,1,1,1,Bank transfer (automatic),100.25,6689,No
5072,2507-QZPQS,15,1,0,0,Electronic check,95.7,1451.1,No
5073,7159-NOKYQ,67,1,2,1,Electronic check,93.15,6368.2,No
5074,5707-ZMDJP,53,1,2,1,Mailed check,69.7,3729.6,No
5075,8779-YIQQA,21,1,1,0,Mailed check,19.8,350.1,No
5076,7136-IHZJA,40,1,0,1,Mailed check,71.35,2847.2,No
5077,8966-OIQHG,22,1,1,0,Bank transfer (automatic),20.75,452.35,No
5078,7074-STDCN,39,0,0,1,Electronic check,40.6,1494.5,No
5079,3705-PSNGL,45,1,1,1,Electronic check,20.4,930.45,Yes
5080,8739-QOTTN,2,1,0,0,Mailed check,20.35,41.85,No
5081,1399-OUPJN,57,1,2,0,Bank transfer (automatic),19.75,1272.05,No
5082,0277-BKSQP,8,1,0,1,Electronic check,54.4,475.1,No
5083,6502-HCJTI,7,1,0,1,Credit card (automatic),94.7,673.1,Yes
5084,2606-RMDHZ,6,0,0,1,Credit card (automatic),30.5,208.7,Yes
5085,5774-XZTQC,7,1,0,0,Mailed check,20.45,150.75,No
5086,2676-SSLTO,49,1,2,1,Bank transfer (automatic),66.15,3199,No
5087,6266-QHOJZ,65,1,1,1,Electronic check,89.85,5844.65,No
5088,7269-JISCY,55,1,1,0,Bank transfer (automatic),45.05,2462.6,No
5089,0363-SVHYR,71,1,2,0,Bank transfer (automatic),86.85,6263.8,No
5090,8547-NSBBO,35,1,0,1,Mailed check,96.75,3403.4,No
5091,8258-GSTJK,3,1,0,1,Electronic check,77,237.75,Yes
5092,6861-OKBCE,11,1,0,0,Credit card (automatic),20.1,221.35,Yes
5093,9940-RHLFB,1,1,0,0,Electronic check,75.3,75.3,Yes
5094,6591-QGOYB,17,1,0,1,Bank transfer (automatic),106.65,1672.1,No
5095,9070-BCKQP,72,1,2,1,Credit card (automatic),110.15,7881.2,No
5096,6421-SZVEM,28,1,1,1,Bank transfer (automatic),82.85,2320.8,No
5097,1328-EUZHC,18,1,2,0,Mailed check,20.1,370.5,No
5098,2995-UPRYS,40,1,1,1,Credit card (automatic),99.2,4062.2,Yes
5099,8878-RYUKI,52,1,0,1,Electronic check,59.45,3043.7,No
5100,9633-DENPU,47,1,0,1,Bank transfer (automatic),58.6,2723.4,No
5101,7811-JIVPF,23,1,0,0,Credit card (automatic),49.7,1081.25,No
5102,7113-HIPFI,66,1,2,0,Mailed check,65.85,4097.05,No
5103,8541-QVFKM,8,1,0,1,Electronic check,73.5,632.2,No
5104,6686-YPGHK,47,1,0,0,Mailed check,85.5,4042.3,Yes
5105,1383-EZRWL,7,1,0,0,Mailed check,20.05,164.85,Yes
5106,9258-CNWAC,71,1,2,0,Credit card (automatic),113.65,8166.8,No
5107,5371-VYLSX,50,1,0,1,Electronic check,83.4,4113.7,No
5108,6374-AFWOX,46,1,2,0,Mailed check,65.65,3047.15,No
5109,4759-TRPLW,1,1,0,0,Electronic check,70.4,70.4,Yes
5110,5317-FLPJF,66,0,2,1,Bank transfer (automatic),61.35,4193.4,No
5111,7621-VPNET,42,1,0,1,Credit card (automatic),85.9,3729.75,No
5112,6034-YMTOB,5,1,0,1,Mailed check,75.65,399.45,No
5113,8563-IIOXK,7,1,1,1,Electronic check,49.75,331.3,Yes
5114,4903-CNOZC,29,1,1,0,Credit card (automatic),70.9,1964.6,No
5115,4353-HYOJD,27,1,0,0,Mailed check,49.85,1336.15,No
5116,8020-BWHYL,15,1,0,1,Credit card (automatic),75.3,1147.45,Yes
5117,7267-FRMJW,25,1,2,0,Mailed check,20.1,486.05,No
5118,2982-VPSGI,11,1,0,1,Electronic check,94,1078.9,Yes
5119,4188-FRABG,57,1,0,1,Electronic check,103.05,5925.75,No
5120,8199-ZLLSA,67,1,1,1,Bank transfer (automatic),118.35,7804.15,Yes
5121,4128-ETESU,47,1,0,0,Electronic check,99.7,4747.2,No
5122,0620-DLSLK,13,1,0,1,Mailed check,81.9,1028.9,No
5123,4625-EWPTF,8,0,0,1,Electronic check,30.45,226.45,Yes
5124,5980-NOPLP,44,1,0,1,Electronic check,96.1,4364.1,Yes
5125,3850-OKINF,71,1,1,1,Electronic check,66.2,4692.55,No
5126,6892-XPFPU,24,1,0,1,Electronic check,104.25,2433.9,Yes
5127,8010-EZLOU,15,1,0,1,Electronic check,80.2,1217.25,Yes
5128,1156-ZFYDO,1,1,0,0,Electronic check,19.75,19.75,No
5129,3295-YVUSR,2,1,0,1,Mailed check,72.6,154.3,No
5130,8016-NCFVO,55,1,0,1,Electronic check,116.5,6382.55,No
5131,4119-ZYPZY,71,1,2,1,Electronic check,106.8,7623.2,No
5132,5549-ZGHFB,50,1,2,0,Mailed check,24.95,1261.45,No
5133,7577-SWIFR,1,1,0,1,Electronic check,89.25,89.25,No
5134,0303-WMMRN,5,1,0,1,Mailed check,19.25,86.05,No
5135,6408-OTUBZ,66,1,1,1,Bank transfer (automatic),104.55,6779.05,No
5136,5204-HMGYF,49,1,1,1,Mailed check,87.2,4345,No
5137,1078-TDCRN,3,0,0,1,Electronic check,30.75,82.85,No
5138,3727-OVPRY,66,1,1,1,Credit card (automatic),25.7,1714.55,No
5139,3797-FKOGQ,11,1,0,0,Electronic check,86.2,893.2,No
5140,7622-NXQZR,28,0,0,1,Credit card (automatic),30.1,810.85,No
5141,6196-HBOBZ,65,1,2,1,Electronic check,99.35,6347.55,No
5142,3970-XGJDU,62,1,2,1,Credit card (automatic),19.2,1123.65,No
5143,7017-VFULY,2,1,0,0,Bank transfer (automatic),20.1,43.15,No
5144,5562-YJQGT,2,1,0,0,Credit card (automatic),20.35,35.1,No
5145,8807-OPMBM,55,1,2,1,Credit card (automatic),25.65,1388,No
5146,5439-WIKXB,41,1,0,1,Electronic check,94.55,3851.45,No
5147,9874-QLCLH,17,1,0,1,Electronic check,104.2,1743.5,Yes
5148,8294-UIMBA,30,1,1,1,Bank transfer (automatic),94.4,2638.1,No
5149,8109-YUOHE,17,1,1,0,Mailed check,56.1,946.95,No
5150,5840-NVDCG,16,1,2,0,Bank transfer (automatic),68.25,1114.85,No
5151,8092-NLTGF,72,1,2,0,Bank transfer (automatic),24.75,1777.6,No
5152,5928-QLDHB,9,1,0,1,Electronic check,76.25,684.85,No
5153,9840-EFJQB,1,1,0,0,Electronic check,74.35,74.35,No
5154,0696-UKTOX,23,1,0,0,Electronic check,54.15,1312.45,No
5155,4801-KFYKL,8,1,0,0,Bank transfer (automatic),19.45,159.2,No
5156,3472-OAOOR,19,0,0,1,Mailed check,34.95,610.2,No
5157,6135-OZQVA,7,1,0,1,Electronic check,53.65,404.35,No
5158,8062-YBDOE,1,1,0,1,Electronic check,69.65,69.65,Yes
5159,2252-JHJGE,61,1,1,0,Electronic check,104,6363.45,No
5160,4188-PCPIG,57,1,2,1,Credit card (automatic),70.35,4124.65,No
5161,6000-APYLU,9,1,0,1,Electronic check,80.8,713.1,Yes
5162,7105-BENQF,15,1,1,0,Mailed check,64.85,950.75,No
5163,7721-DVEKZ,1,1,0,0,Mailed check,19.65,19.65,No
5164,3566-VVORZ,12,1,0,0,Bank transfer (automatic),45.9,505.95,No
5165,9507-HSMMZ,54,1,2,0,Mailed check,20,1149.65,No
5166,2480-SQIOB,4,1,0,0,Electronic check,44.8,169.65,No
5167,0947-IDHRQ,7,1,0,1,Mailed check,80.3,526.7,Yes
5168,7813-TKCVO,20,1,1,0,Mailed check,20.35,393.15,No
5169,0128-MKWSG,26,0,0,0,Mailed check,45.8,1147,No
5170,3672-YITQD,36,1,0,1,Electronic check,84.1,3021.6,Yes
5171,4350-ZTLPI,53,1,1,1,Bank transfer (automatic),108.95,5718.2,No
5172,9048-JVYVF,3,1,0,1,Electronic check,69.35,191.35,Yes
5173,0361-HJRDX,68,0,2,0,Credit card (automatic),64.35,4539.6,No
5174,5727-MYATE,72,1,2,1,Credit card (automatic),90.8,6397.6,No
5175,3823-KYNQY,12,1,1,0,Credit card (automatic),24.95,280.4,No
5176,8988-ECPJR,34,1,0,1,Mailed check,79.6,2718.3,Yes
5177,7570-WELNY,68,1,2,1,Bank transfer (automatic),84.7,5711.05,No
5178,3021-VLNRJ,50,1,1,1,Credit card (automatic),70.8,3478.15,No
5179,3776-EKTKM,1,0,0,1,Electronic check,36.45,36.45,Yes
5180,2080-CAZNM,41,1,0,1,Electronic check,104.4,4133.95,No
5181,1028-FFNJK,30,1,0,1,Electronic check,101.5,2917.65,No
5182,6907-FLBER,1,1,0,0,Electronic check,54.3,54.3,No
5183,3001-UNBTL,29,1,0,1,Electronic check,103.95,2964.8,No
5184,5982-PSMKW,23,1,2,1,Credit card (automatic),91.1,2198.3,No
5185,3507-GASNP,60,1,2,0,Mailed check,19.95,1189.9,No
5186,7096-ZNBZI,72,1,2,0,Credit card (automatic),26.45,1914.5,No
5187,1902-XBTFB,22,1,0,1,Electronic check,89.4,2001.5,Yes
5188,1676-MQAOA,72,1,2,1,Bank transfer (automatic),75.1,5336.35,No
5189,0786-IVLAW,66,1,1,0,Bank transfer (automatic),108.1,7238.6,No
5190,7566-DSRLQ,72,1,2,1,Electronic check,110.15,7998.8,No
5191,0643-OKLRP,47,1,0,0,Electronic check,80.35,3825.85,Yes
5192,7245-JMTTQ,51,1,1,1,Electronic check,111.5,5703.25,No
5193,6050-IJRHS,70,1,1,1,Electronic check,106.5,7397,No
5194,6202-JVYEU,9,1,1,1,Electronic check,19.9,164.6,No
5195,8591-TKMZH,59,1,2,1,Mailed check,111.1,6555.2,No
5196,0734-OXWBT,3,1,0,0,Mailed check,70.7,225.65,No
5197,4282-ACRXS,38,0,0,1,Electronic check,24.85,955.75,No
5198,0365-TRTPY,37,1,0,0,Bank transfer (automatic),91.2,3382.3,No
5199,7349-ALMUX,37,1,2,0,Bank transfer (automatic),65.6,2313.8,No
5200,9381-NDKME,24,0,0,1,Credit card (automatic),40.65,933.3,Yes
5201,6502-KUGLL,14,1,0,0,Bank transfer (automatic),59.45,780.85,No
5202,1841-YSJGV,72,1,2,1,Credit card (automatic),109.95,7852.4,No
5203,2794-XIMMO,53,0,1,1,Electronic check,60.45,3184.25,Yes
5204,8382-SHQEH,8,1,0,1,Electronic check,84.9,764.95,Yes
5205,3511-BFTJW,72,0,2,0,Credit card (automatic),38.5,2763,No
5206,7668-XCFYV,17,1,0,1,Electronic check,92.55,1614.7,No
5207,2983-ZANRP,2,1,0,1,Bank transfer (automatic),73.55,145.4,Yes
5208,7845-URHJN,8,1,0,0,Bank transfer (automatic),20.15,156.25,Yes
5209,3034-ZBEQN,48,0,1,0,Mailed check,34.7,1604.5,Yes
5210,5018-HEKFO,10,1,0,1,Mailed check,24.5,270.15,No
5211,3976-NLDEZ,1,1,0,0,Mailed check,20.6,20.6,No
5212,2282-YGNOR,29,1,1,0,Credit card (automatic),58,1734.5,No
5213,5336-UFNZP,65,1,1,1,Electronic check,107.45,7047.5,No
5214,6854-EXGSF,8,1,0,1,Bank transfer (automatic),65.5,573.15,No
5215,1241-EZFMJ,61,1,2,0,Bank transfer (automatic),25.45,1538.6,No
5216,9233-PSYHO,45,1,1,1,Bank transfer (automatic),100.15,4459.8,No
5217,5376-PCKNB,72,1,1,1,Credit card (automatic),104.45,7459,No
5218,8044-BGWPI,12,1,0,1,Electronic check,21.15,306.05,No
5219,4060-LDNLU,7,1,0,0,Electronic check,96.2,639.7,No
5220,3589-PPVKW,9,1,0,1,Mailed check,44.4,348.15,No
5221,8327-LZKAS,43,1,1,1,Electronic check,107.55,4533.9,Yes
5222,5887-IKKYO,58,1,2,0,Bank transfer (automatic),94.35,5563.65,No
5223,1075-BGWOH,16,1,0,1,Electronic check,98.75,1587.55,Yes
5224,1755-RMCXH,2,1,0,0,Mailed check,20.3,40.25,No
5225,0302-JOIVN,8,1,0,0,Electronic check,101.15,842.9,Yes
5226,3858-XHYJO,40,1,1,0,Bank transfer (automatic),105.75,4228.55,No
5227,4299-SIMNS,9,1,0,1,Electronic check,81.15,784.45,No
5228,7025-IWFHT,41,1,1,1,Electronic check,89.55,3729.75,No
5229,6261-LHRTG,26,1,0,1,Credit card (automatic),54.75,1406.9,No
5230,7841-FCRQD,33,1,1,1,Credit card (automatic),53.75,1857.3,No
5231,2056-EVGZL,68,1,1,0,Credit card (automatic),105.75,7322.5,No
5232,8777-MBMTS,65,1,2,1,Credit card (automatic),105.85,6725.5,No
5233,7753-USQYQ,55,1,1,1,Electronic check,64.2,3627.3,No
5234,5366-IJEQJ,20,1,0,1,Electronic check,88.7,1761.45,Yes
5235,7661-CPURM,19,1,1,1,Credit card (automatic),87.7,1725.95,No
5236,6233-HXJMX,45,1,0,1,Credit card (automatic),89.3,4192.15,No
5237,5902-WBLSE,70,1,2,1,Credit card (automatic),20.15,1411.2,No
5238,1981-INRFU,2,1,0,1,Electronic check,79.75,164.5,Yes
5239,4971-PUYQO,27,1,0,1,Mailed check,94.55,2724.6,Yes
5240,3239-TPHPZ,12,1,2,1,Electronic check,20.05,264.55,No
5241,5115-GZDEL,72,0,2,0,Credit card (automatic),67.2,4671.7,No
5242,3338-CVVEH,12,1,0,0,Electronic check,94.55,1173.55,No
5243,8485-GJCDN,5,1,0,1,Mailed check,69.05,318.5,Yes
5244,2615-YVMYX,71,1,0,1,Electronic check,107.5,7713.55,No
5245,2851-STERV,35,1,1,1,Electronic check,73,2471.25,No
5246,4393-GEADV,70,1,2,0,Credit card (automatic),114.75,7842.3,No
5247,8486-AYEQH,31,1,0,1,Electronic check,76.05,2227.8,No
5248,1527-SXDPN,52,1,2,1,Bank transfer (automatic),96.25,4990.25,Yes
5249,6029-WTIPC,37,1,0,1,Electronic check,101.1,3744.05,Yes
5250,8634-CILSZ,69,1,1,1,Bank transfer (automatic),104.7,7220.35,Yes
5251,5419-JKZNQ,30,1,0,0,Mailed check,77.9,2351.45,No
5252,2495-KZNFB,33,1,0,1,Electronic check,90.65,2989.6,No
5253,1409-PHXTF,54,1,2,1,Electronic check,110.45,6077.75,No
5254,4560-WQAQW,59,1,1,0,Bank transfer (automatic),68.7,4070.95,No
5255,9591-YVTEB,55,0,0,1,Electronic check,44.85,2479.05,No
5256,9309-BZGNT,69,0,1,1,Credit card (automatic),29.8,2134.3,No
5257,4274-DRSQT,66,1,1,1,Bank transfer (automatic),88.9,6000.1,No
5258,2027-DNKIV,37,1,1,1,Mailed check,58.75,2203.1,No
5259,8075-GXIUB,9,1,1,0,Credit card (automatic),19.85,183.15,No
5260,2885-HIJDH,69,1,2,0,Bank transfer (automatic),86.9,6194.1,No
5261,5424-RLQLC,10,1,0,1,Mailed check,59.65,638.95,No
5262,6682-QJDGB,40,1,0,1,Mailed check,55.25,2139.2,Yes
5263,6507-DTJZV,13,1,0,0,Credit card (automatic),66.4,831.75,No
5264,8780-IXSTS,6,1,0,1,Electronic check,90.1,521.3,Yes
5265,7673-BQGKU,69,1,2,0,Bank transfer (automatic),20.15,1337.5,No
5266,6723-WSNTY,66,1,1,1,Credit card (automatic),108.1,7181.95,No
5267,9530-EHPOH,11,1,0,0,Electronic check,53.75,608,Yes
5268,2725-IWWBA,46,1,1,0,Mailed check,56.9,2560.1,No
5269,0345-HKJVM,6,1,0,0,Electronic check,89.3,577.6,Yes
5270,1061-PNTHC,56,1,0,1,Mailed check,109.6,5953,No
5271,0394-YONDK,70,1,2,0,Credit card (automatic),25.15,1790.15,No
5272,6574-MCOEH,33,1,1,1,Electronic check,79.15,2531.4,No
5273,7399-QHBJS,72,1,2,0,Credit card (automatic),66.75,4760.3,No
5274,3049-SOLAY,3,1,0,1,Electronic check,95.2,292.85,Yes
5275,0997-YTLNY,19,1,0,0,Mailed check,48.8,953.65,No
5276,3317-HRTNN,5,0,0,0,Electronic check,45.7,198,Yes
5277,9479-HYNYL,71,1,2,1,Credit card (automatic),80.7,5705.05,No
5278,3235-ETOOB,8,1,0,1,Electronic check,74.5,609.9,Yes
5279,9708-KFDBY,1,1,0,0,Credit card (automatic),20.55,20.55,No
5280,8058-INTPH,1,1,0,1,Electronic check,79.65,79.65,Yes
5281,3642-GKTCT,61,1,1,1,Mailed check,115.1,6993.65,No
5282,0774-RMNUW,71,0,2,0,Bank transfer (automatic),59.7,4122.65,No
5283,1334-PDUKM,68,1,1,0,Credit card (automatic),86.45,5762.95,No
5284,0756-MPZRL,46,0,1,0,Credit card (automatic),33.7,1537.85,No
5285,2242-MFOTG,33,1,1,0,Bank transfer (automatic),80.1,2603.3,No
5286,2927-CVULT,53,1,2,1,Bank transfer (automatic),104.05,5566.4,No
5287,2144-BFDSO,50,1,0,0,Bank transfer (automatic),108.75,5431.9,No
5288,8745-PVESG,57,0,1,1,Credit card (automatic),41.1,2258.25,No
5289,7647-GYYKX,54,1,2,1,Bank transfer (automatic),20.35,1092.35,No
5290,5647-FXOTP,60,1,0,1,Electronic check,105.9,6401.25,No
5291,5569-OUICF,28,1,0,1,Credit card (automatic),101.3,2812.2,Yes
5292,8821-XNHVZ,1,1,0,1,Mailed check,80.05,80.05,Yes
5293,2082-OJVTK,29,1,0,1,Electronic check,89.2,2698.35,Yes
5294,9700-ISPUP,10,1,0,1,Electronic check,65.5,616.9,No
5295,9839-ETQOE,43,0,0,1,Electronic check,40.45,1912.85,No
5296,6078-VESFR,13,1,0,0,Bank transfer (automatic),70.45,849.1,No
5297,9027-TMATR,43,1,2,1,Electronic check,78.8,3460.3,No
5298,5940-NFXKV,19,1,0,1,Electronic check,83.65,1465.75,Yes
5299,1941-HOSAM,1,1,0,1,Electronic check,90.1,90.1,No
5300,9110-HSGTV,69,1,2,1,Credit card (automatic),82.45,5555.3,No
5301,0704-VCUMB,61,1,2,0,Credit card (automatic),20.25,1278.8,No
5302,6171-ZTVYB,43,1,0,0,Bank transfer (automatic),66.25,2907.35,No
5303,8053-WWDRO,6,1,0,0,Bank transfer (automatic),19.5,146.3,Yes
5304,9564-KCLHR,1,1,0,0,Mailed check,51.25,51.25,Yes
5305,1935-IMVBB,56,1,0,0,Mailed check,89.7,4952.95,No
5306,2535-PBCGC,70,0,2,0,Bank transfer (automatic),64.55,4504.9,No
5307,2082-CEFLT,1,1,0,1,Electronic check,45.6,45.6,Yes
5308,1470-PSXNM,49,1,1,1,Electronic check,93.65,4520.15,No
5309,1213-NGCUN,6,1,0,1,Bank transfer (automatic),49.65,267.35,Yes
5310,2498-XLDZR,32,1,2,0,Mailed check,73.6,2316.85,No
5311,9866-OCCKE,72,1,2,1,Mailed check,109.75,8075.35,No
5312,5338-YHWYT,37,1,2,0,Credit card (automatic),61.45,2302.35,No
5313,7718-UPSKJ,69,1,1,1,Credit card (automatic),106.4,7251.9,No
5314,8731-WBBMB,26,1,0,0,Bank transfer (automatic),81.9,2078.55,No
5315,1448-CYWKC,58,1,1,1,Credit card (automatic),105.2,6225.4,No
5316,7901-IIDQV,24,1,1,0,Bank transfer (automatic),54.6,1242.25,No
5317,2690-DVRVK,5,1,1,0,Electronic check,20.55,99.45,No
5318,5688-KZTSN,15,1,0,1,Electronic check,20,288.05,Yes
5319,1270-XKUCC,30,1,2,0,Mailed check,19.7,599.25,No
5320,0334-ZFJSR,55,1,1,1,Credit card (automatic),66.05,3462.1,No
5321,2894-QOJRX,25,0,0,1,Bank transfer (automatic),34,853,Yes
5322,5747-PMBSQ,10,1,0,1,Mailed check,92.5,934.1,Yes
5323,5583-EJXRD,44,0,2,1,Credit card (automatic),54.05,2375.2,No
5324,4565-EVZMJ,47,1,1,1,Mailed check,58.9,2813.05,No
5325,3143-JQEGI,13,1,0,0,Electronic check,88.35,1222.8,Yes
5326,6386-SZZKH,49,1,2,1,Bank transfer (automatic),107.95,5293.2,Yes
5327,3327-YBAKM,64,1,1,1,Mailed check,96.9,6314.35,No
5328,9441-QHEVC,1,1,0,0,Mailed check,19.1,19.1,No
5329,6705-LNMDD,20,1,0,0,Mailed check,50,1003.05,No
5330,2580-ASVVY,37,0,2,0,Electronic check,45.4,1593.1,No
5331,3370-GQEAL,30,1,0,0,Electronic check,85.45,2509.95,No
5332,5032-USPKF,38,1,1,0,Bank transfer (automatic),84.1,3187.65,No
5333,2982-IHMFT,1,1,0,1,Mailed check,74.45,74.45,Yes
5334,3521-SYVOR,37,1,0,1,Electronic check,64.75,2345.2,Yes
5335,4254-QPEDE,52,0,2,0,Credit card (automatic),66.25,3330.1,No
5336,6283-GITPX,71,1,2,1,Credit card (automatic),76.9,5522.7,No
5337,9526-JAWYF,26,1,0,0,Electronic check,89.8,2335.3,Yes
5338,0771-CHWSK,66,1,2,1,Credit card (automatic),74.6,4798.4,No
5339,9788-HNGUT,72,1,2,1,Credit card (automatic),116.95,8594.4,No
5340,9495-REDIY,25,0,1,1,Credit card (automatic),40.65,970.55,No
5341,5375-XLDOF,69,1,2,1,Bank transfer (automatic),114.35,7665.8,No
5342,1172-VIYBP,53,1,2,0,Bank transfer (automatic),69.7,3686.05,No
5343,5649-VUKMC,12,1,1,0,Mailed check,95.5,1115.15,Yes
5344,6559-PDZLR,26,1,0,1,Electronic check,98.65,2537,No
5345,8992-OBVDG,21,1,0,0,Mailed check,61.65,1393.6,No
5346,4273-MBHYA,1,1,0,1,Electronic check,89.35,89.35,No
5347,4724-WXVWF,48,1,0,1,Electronic check,95.4,4445.3,No
5348,5701-GUXDC,26,0,1,0,Credit card (automatic),35.4,978.6,No
5349,1460-UZPRJ,60,1,2,0,Mailed check,19.95,1258.15,No
5350,6082-GLJIX,18,1,0,0,Mailed check,19.25,331.35,No
5351,5143-EGQFK,10,0,0,1,Electronic check,29.65,291.4,Yes
5352,4919-IKATY,5,1,0,1,Electronic check,84.5,453.75,Yes
5353,2495-TTHBQ,4,1,1,1,Mailed check,20.4,84.75,No
5354,0485-ZBSLN,65,1,2,0,Credit card (automatic),24.75,1715.1,No
5355,3810-PJUHR,70,1,2,0,Mailed check,25.35,1715.15,No
5356,9050-QLROH,18,1,0,1,Credit card (automatic),90.7,1597.25,Yes
5357,0847-HGRML,62,1,2,0,Bank transfer (automatic),20,1250.1,No
5358,8232-CTLKO,66,1,2,1,Electronic check,59.75,3996.8,No
5359,9227-YBAXE,65,1,2,1,Bank transfer (automatic),82.5,5215.1,No
5360,6168-WFVVF,3,1,0,1,Electronic check,70.3,235.5,Yes
5361,9860-LISIZ,34,1,0,0,Mailed check,20.35,673.2,No
5362,0112-QAWRZ,16,1,0,1,Bank transfer (automatic),90.8,1442.2,No
5363,0877-SDMBN,54,1,1,1,Bank transfer (automatic),103.95,5639.05,Yes
5364,2786-GCDPI,50,1,0,1,Electronic check,104.95,5222.35,No
5365,4043-MKDTV,71,1,2,1,Electronic check,105.25,7291.75,No
5366,8065-YKXKD,10,1,0,1,Electronic check,74.75,799.65,Yes
